ROW_ID,JOB_TITLE,SOC_CODE,SOC_TITLE,WORKSITE_STATE,NAICS_CODE,FULL_TIME_POSITION,TOTAL_WORKER_POSITIONS,PREVAILING_WAGE,estimated_salary_in_usd,IS_AI
126962,Machine Learning Engineer,11-9041.00,Architectural and Engineering Managers,TX,3344,Y,1,174470.0,158000.0,True
46859,"Manager, Data Science Strategy",15-2031.00,Operations Research Analysts,AR,722513,Y,1,81848.0,132000.0,False
589172,RESEARCH SCIENTIST - AI MACHINE LEARNING,15-1299.08,Computer Systems Engineers/Architects,NY,541715,Y,1,66165.0,142000.0,True
55027,Director Data Science,15-2041.00,Statisticians,CT,524210,Y,1,135200.0,195000.0,True
653016,User Experience Designer,17-2112.00,Industrial Engineers,IL,5192,Y,1,83970.0,98000.0,False
249644,Senior EDI Engineer,15-1252.00,Software Developers,CA,621999,Y,1,121222.0,138000.0,False
553194,Learning Engineer,25-9031.00,Instructional Coordinators,PA,611310,Y,1,48131.0,72000.0,True
65843,Data Scientist II ,15-2051.00,Data Scientists,NJ,54171,Y,1,119552.0,138000.0,False
644262,Applied Scientist II,15-1221.00,Computer and Information Research Scientists,NY,45411,Y,10,100630.0,165000.0,False
173537,Sr Manager Data Science,15-1252.00,Software Developers,AZ,446110,Y,1,143416.0,165000.0,True
120509,Quantitative Analytics and Model Development Expert,13-2099.01,Financial Quantitative Analysts,PA,52211,Y,1,81307.0,142000.0,True
486412,Consultant,15-2051.00,Data Scientists,NY,541611,Y,1,108306.0,118000.0,False
425697,Senior Data Scientist,15-2051.00,Data Scientists,NY,541511,Y,1,135782.0,148000.0,False
143960,Senior R&D Engineer - MIR,15-1221.00,Computer and Information Research Scientists,PA,541511,Y,1,105851.0,151000.0,True
873378,Sr Data Scientist,15-2051.00,Data Scientists,OH,551111,Y,1,99757.0,138000.0,False
288037,Machine Learning Engineer III,15-2041.00,Statisticians,NJ,541690,Y,1,104603.0,142000.0,True
797212,Back-End Developer,15-1251.00,Computer Programmers,CA,339112,Y,1,69243.0,118000.0,False
328682,Assc Analytics & Model Analyst,13-2051.00,Financial and Investment Analysts,NY,56145,Y,1,82285.0,92000.0,True
609026,"Vice President, GenAI Technical Architecture",15-1299.08,Computer Systems Engineers/Architects,NC,5241,Y,1,127774.0,210000.0,True
500396,AI and Data Consultant,15-1252.00,Software Developers,TX,54151,Y,1,98301.0,118000.0,True
551438,Architect,15-1299.08,Computer Systems Engineers/Architects,GA,541511,Y,1,75130.0,124000.0,False
428219,Global Ops Planning & System Manager,15-2031.00,Operations Research Analysts,CA,334510,Y,1,94786.0,138000.0,False
357035,Sustainability Analyst,15-2051.01,Business Intelligence Analysts,IL,541620,Y,1,68786.0,84000.0,False
514286,Model Development Officer I,13-2054.00,Financial Risk Specialists,TX,522110,Y,1,97427.0,98000.0,True
781814,"Data Science Manager, MLOps",11-3021.00,Computer and Information Systems Managers,NY,53211,Y,1,182957.0,210000.0,True
360580,Email Security Specialist,13-1199.07,Security Management Specialists,MA,541511,Y,1,78478.0,124000.0,False
778519,Business Analyst -Ops,15-2031.00,Operations Research Analysts,CA,513210,Y,1,82264.0,98000.0,False
543100,Principal Data Scientist-NLP,15-2031.00,Operations Research Analysts,MA,541511,Y,1,104062.0,192000.0,True
199059,Statisticians - KBGFJG105252-7,15-2041.00,Statisticians,TX,541211,Y,1,76918.0,98000.0,False
230530,Research Scientist in Data Analytics,15-1221.00,Computer and Information Research Scientists,TN,54171,Y,1,76856.0,118000.0,False
8857,Machine Learning Battery Modeling Engineer,17-2199.03,"Energy Engineers, Except Wind and Solar",GA,541713,Y,1,86570.0,123000.0,True
668596,Machine Learning Solution Architect,15-1252.00,Software Developers,CO,311513,Y,1,130520.0,165000.0,True
142954,Associate,15-2051.00,Data Scientists,CA,551114,Y,1,81536.0,142000.0,False
588852,Data and Policy Analyst IV,19-4061.00,Social Science Research Assistants,TX,541720,Y,1,63898.0,78000.0,False
737557,"Software Engineer, Machine Learning, Search Ranking",15-1252.00,Software Developers,NY,454110,Y,1,89253.0,185000.0,True
508917,Lead Modeler,15-2041.00,Statisticians,IL,522210,Y,1,123760.0,132000.0,True
689783,Senior Manager Modeling,15-2041.00,Statisticians,IL,522210,Y,1,91728.0,145000.0,False
605769,Machine Learning Engineer,15-1252.00,Software Developers,AZ,51821,Y,1,102294.0,138000.0,True
562912,Sr. Research Data Scientist,15-1221.00,Computer and Information Research Scientists,MD,5417,Y,1,130416.0,151000.0,False
561208,Director - Software Engineering,15-1252.00,Software Developers,WA,72111,Y,1,168644.0,210000.0,False
801602,Analytics and Modeling Manager,15-1211,Computer Systems Analysts,VA,5416,Y,1,147784.0,135000.0,True
490072,Senior Software Engineer,15-1252.00,Software Developers,HI,5132,Y,1,109283.0,158000.0,False
590596,Postdoctoral Appointee,15-1221.00,Computer and Information Research Scientists,IL,5417,Y,1,58781.0,83000.0,False
486770,Machine Learning Engineer,15-2051.00,Data Scientists,NY,446110,Y,1,108306.0,158000.0,True
460360,Software Engineer,15-1251.00,Computer Programmers,CA,33331,Y,1,146661.0,142000.0,False
21336,Staff AI Engineer,15-1252.00,Software Developers,OR,541511,Y,1,145662.0,230000.0,True
530889,"Director, Pricing & Contracting Analytics",15-2051.01,Business Intelligence Analysts,NJ,325414,Y,1,163238.0,185000.0,False
606879,Audit & Assurance Analytics Specialist Senior,15-2031.00,Operations Research Analysts,OH,54121,Y,3,80434.0,98000.0,False
463844,Vice President Data Management & Quantitative Analysis I,13-2099.01,Financial Quantitative Analysts,PA,523150,Y,1,57616.0,145000.0,False
55636,Sr. Director of AI & Digital Analytics,15-2051.00,Data Scientists,NJ,42413,Y,1,163238.0,245000.0,True
162449,Cognitive Computing Applications Developer,15-1252.00,Software Developers,VA,541519,Y,1,88442.0,132000.0,True
820160,IT Portfolio Architect,15-1252.00,Software Developers,IN,332510,Y,1,132538.0,124000.0,False
452640,Portfolio Analyst,13-2099.01,Financial Quantitative Analysts,MA,523920,Y,1,82430.0,112000.0,False
280125,Data Scientist III,15-2051.00,Data Scientists,FL,541519,Y,1,129272.0,128000.0,False
830425,Senior Staff Machine Learning Engineer,17-2031.00,Bioengineers and Biomedical Engineers,NY,339112,Y,1,119787.0,245000.0,True
678635,Chief Data Officer,15-2051.00,Data Scientists,NY,458110,Y,1,163238.0,290000.0,False
6218,Biosciences Computer Vision Developer,15-1252.00,Software Developers,TN,54171,Y,1,77688.0,118000.0,True
242646,"Senior Analyst, Operations Analytics",15-2041.00,Statisticians,TX,52232,Y,1,68557.0,98000.0,False
566019,ML Data Associate III,15-1299.09,Information Technology Project Managers,WA,45411,Y,10,58926.0,118000.0,True
574697,SAP Solution Architect,15-1252.00,Software Developers,CO,311513,Y,1,130520.0,142000.0,False
335340,Platform Operation Specialist - Info. Security & IT Infras.,15-2031.00,Operations Research Analysts,CA,519130,Y,1,112403.0,118000.0,False
267996,Staff Data Scientist,15-2051.00,Data Scientists,WA,455110,Y,1,142501.0,210000.0,False
687977,"Research Scientist, Urban Climate AI",15-1221.00,Computer and Information Research Scientists,TN,54171,Y,1,76856.0,127000.0,True
353873,"Director, Risk Data Science and Engineering",15-2051.00,Data Scientists,IL,52211,Y,1,131498.0,195000.0,True
200250,"Research - System Test, Modeling, and Validation Engineer",15-1221.00,Computer and Information Research Scientists,MI,33611,Y,1,98342.0,127000.0,False
694545,"Staff Software Engineer, A.I. and Machine Learning",15-1252.00,Software Developers,MI,522390,Y,1,123781.0,185000.0,True
672227,Business Intelligence Engineer I,15-2051.01,Business Intelligence Analysts,TX,45411,Y,1,65166.0,98000.0,False
749279,Embedded Engineer,15-1252.00,Software Developers,MI,541990,Y,1,74651.0,112000.0,False
235865,Lead Autonomy Engineer,17-2071.00,Electrical Engineers,CA,511210,Y,1,127234.0,210000.0,True
773557,"Associate, Applied AI ML",15-2051.00,Data Scientists,CA,551112,Y,1,148699.0,165000.0,True
640373,"Vice President, Data Science",15-1299.09,Information Technology Project Managers,NY,541511,Y,1,128960.0,210000.0,True
292255,Sr. Machine Learning Engineer,15-1252.00,Software Developers,CA,519130,Y,1,147368.0,210000.0,True
535823,Research Support Manager 3,11-9199.01,Regulatory Affairs Managers,MN,611310,Y,1,109782.0,112000.0,False
424471,"Associate, Applied AI/ML",15-2051.00,Data Scientists,CA,551112,Y,1,170186.0,165000.0,True
252285,Senior Vice President; Product Senior Pricing Manager,15-2031.00,Operations Research Analysts,TX,522110,Y,1,87152.0,185000.0,False
654944,ML Ops Engineer,15-1251.00,Computer Programmers,CA,541511,Y,1,86965.0,138000.0,True
577502,Researcher III - Model Engineering,17-2074.00,"Electrical Engineers, R&D",CO,5417,Y,1,72675.0,118000.0,True
109674,Data Scientist Sr. Lead,15-2051.00,Data Scientists,CA,541511,Y,1,151736.0,176000.0,False
652559,Senior Enterprise Systems Specialist,15-1252.00,Software Developers,NJ,3252,Y,1,140046.0,132000.0,False
806172,Machine Learning Engineer,15-1252.00,Software Developers,TN,518210,Y,1,98862.0,132000.0,True
874295,Principal Data Scientist Imaging and Vision AI Researcher,17-2031.00,Bioengineers and Biomedical Engineers,MA,54171,Y,1,122325.0,205000.0,True
832068,DISTINGUISHED ENG AI,15-2051.00,Data Scientists,TX,522110,Y,1,140109.0,245000.0,True
373497,Information Systems Analyst (AI),15-1211.00,Computer Systems Analysts,FL,423220,Y,1,60424.0,101000.0,True
33284,Quantitative Researcher,15-2021.00,Mathematicians,NY,523940,Y,1,143458.0,210000.0,False
724263,Senior Business Intelligence Analyst,15-2031.00,Operations Research Analysts,IL,522210,Y,1,84552.0,118000.0,False
863576,"Staff Engineer, Formal Verification",15-1252.00,Software Developers,CA,423690,Y,20,182375.0,230000.0,False
831300,"Vice President, Senior Data Scientist",15-2051.00,Data Scientists,CA,551112,Y,1,211536.0,230000.0,False
112151,Advisory Data Scientist,15-1252.00,Software Developers,NY,54151,Y,1,115918.0,165000.0,False
430054,"Sr. Staff Architect, Edge Centric AI",17-2071.00,Electrical Engineers,CA,541715,Y,1,225451.0,262000.0,True
182144,IT MANAGER,15-1252.00,Software Developers,CO,311611,Y,1,120702.0,118000.0,False
354549,AUTOMATION ENGINEER,17-2199.05,Mechatronics Engineers,FL,5419,Y,1,76253.0,92000.0,False
309894,Lead Modeler,15-2031.00,Operations Research Analysts,IL,522210,Y,1,100214.0,132000.0,True
380068,Data Scientist,15-2051.00,Data Scientists,LA,541511,Y,1,88837.0,118000.0,False
733293,"Senior Engineer, Systems Engineering",15-1299.08,Computer Systems Engineers/Architects,MD,336413,Y,1,100984.0,142000.0,False
828976,AI Architect & Data Scientist,15-2051.00,Data Scientists,VA,541690,Y,1,110739.0,172000.0,True
463380,Artificial Intelligence Product Manager,15-1299.09,Information Technology Project Managers,NY,518210,Y,1,78478.0,168000.0,True
448333,"Associate, Applied AI ML",15-2041.00,Statisticians,TX,551112,Y,1,95368.0,132000.0,True
42773,"Sr Engineer, Machine Learning",15-1299.08,Computer Systems Engineers/Architects,PA,516210,Y,1,129730.0,157000.0,True
612051,"Vice President, Artificial Intelligence Research",15-1221.00,Computer and Information Research Scientists,NJ,513210,Y,1,155958.0,230000.0,True
414888,Applied AI ML Associate Sr.,15-2051.00,Data Scientists,TX,551112,Y,1,107869.0,132000.0,True
368123,Data Analyst,15-2051.00,Data Scientists,CA,5614,Y,1,71635.0,92000.0,False
330950,Delivery Manager,15-1299.09,Information Technology Project Managers,CA,541511,Y,1,131144.0,158000.0,False
500653,AI Senior Implementation Engineer ,15-1252.00,Software Developers,OH,541511,Y,1,126942.0,138000.0,True
496226,AI Programmer,15-1251.00,Computer Programmers,CA,513210,Y,1,108742.0,132000.0,True
206,Computer Vision Engineer,17-2141.00,Mechanical Engineers,CA,334111,Y,1,140525.0,158000.0,True
469064,Machine Learning Engineer II,15-1252.00,Software Developers,WA,519290,Y,1,155418.0,165000.0,True
575942,Senior Director - Data Analytics and AI Solutions,15-2051.00,Data Scientists,NJ,5619,Y,1,163238.0,225000.0,True
528116,Associate Director - Analytics & Modeling,13-2051.00,Financial and Investment Analysts,NY,561450,Y,1,112715.0,185000.0,True
565968,AI/ML Computational Science Manager,15-1299.08,Computer Systems Engineers/Architects,NY,5416,Y,1,128960.0,210000.0,True
241072,Instrumentation Engineer,17-2071.00,Electrical Engineers,OH,324110,Y,1,108597.0,101000.0,False
59016,"Advisor, Project/Program Management",15-2051.00,Data Scientists,TX,423430,Y,1,93371.0,118000.0,False
725245,Senior Machine Learning Engineer,15-2051.01,Business Intelligence Analysts,CA,541511,Y,1,151736.0,185000.0,True
826846,Application Developer,15-1252.00,Software Developers,PA,339113,Y,1,84781.0,112000.0,False
642718,Lead IT Infrastructure Engineer,15-1252.00,Software Developers,CO,517919,Y,1,108992.0,142000.0,False
354895,BUSINESS ANALYST,15-2051.00,Data Scientists,FL,621111,Y,1,58947.0,98000.0,False
71595,Senior Research Engineer,17-2131.00,Materials Engineers,MN,339999,Y,1,103002.0,118000.0,False
611193,Senior Business Systems Coordinator,15-1252.00,Software Developers,TX,541611,Y,1,101192.0,118000.0,False
274795,Computer and Information Systems Managers - KBOEYTEST1176-36,11-3021.00,Computer and Information Systems Managers,CO,541211,Y,1,228155.0,158000.0,False
790906,AI Developer (1119),15-1252.00,Software Developers,VA,541519,Y,1,148221.0,132000.0,True
21003,ML - Data Scientist,15-2041.00,Statisticians,CA,334111,Y,1,183206.0,168000.0,True
719629,Sr. IT Solution Architect,15-1252.00,Software Developers,ID,334413,Y,1,121514.0,142000.0,False
120979,Data Scientist II,15-2051.00,Data Scientists,CA,45411,Y,1,170186.0,158000.0,False
526891,Operations Analyst,15-2031.00,Operations Research Analysts,MA,423990,Y,1,58219.0,92000.0,False
656626,Staff ML Scientist,15-1221.00,Computer and Information Research Scientists,CA,522320,Y,1,148429.0,245000.0,True
323014,Software Quality Assurance Analyst,15-1253.00,Software Quality Assurance Analysts and Testers,PA,541512,Y,1,86611.0,91000.0,False
342619,Technology Consulting,15-1299.08,Computer Systems Engineers/Architects,TX,513210,Y,1,91000.0,118000.0,False
590199,Engineering Manager,15-1252.00,Software Developers,IL,518210,Y,1,144560.0,165000.0,False
857564,MACHINE LEARNING SCIENTIST,15-1252.00,Software Developers,UT,45999,Y,1,120682.0,142000.0,True
352559,Head of Artificial Intelligence,15-1221.00,Computer and Information Research Scientists,MD,518210,Y,1,147243.0,245000.0,True
759088,Senior AI/ML Engineer,15-1252.00,Software Developers,NJ,52399,Y,1,115918.0,185000.0,True
464290,Software Engineer,15-1252.00,Software Developers,MI,541511,Y,1,77958.0,98000.0,False
46737,Staff Machine Learning Engineer,15-1252.00,Software Developers,TX,541330,Y,1,141315.0,210000.0,True
844149,AI Engagement Manager,13-1111.00,Management Analysts,CA,518210,Y,1,141856.0,157000.0,True
209056,Software Engineer II,15-1252.00,Software Developers,GA,52211,Y,1,102877.0,125000.0,False
28915,Senior Machine Learning Engineer,15-1243.00,Database Architects,CA,541511,Y,1,179670.0,210000.0,True
15837,"Sr Engineer, Machine Learning",15-1299.08,Computer Systems Engineers/Architects,PA,515210,Y,1,129730.0,157000.0,True
380684,Lead Machine Learning Engineer,15-1252.00,Software Developers,NV,51821,Y,1,146266.0,182000.0,True
462677,Quantitative Analytics & Model Development Analyst,13-2099.01,Financial Quantitative Analysts,OH,52211,Y,1,93517.0,104000.0,True
760681,Assistant Project Manager,13-1082.00,Project Management Specialists,NY,541330,Y,1,73507.0,92000.0,False
732652,"Robotics Engineer, Autonomous Aerial Vehicles",17-2199.08,Robotics Engineers,PA,611310,Y,1,72613.0,118000.0,True
598694,Machine Learning Scientist II,15-1221.00,Computer and Information Research Scientists,MA,45411,Y,1,138965.0,158000.0,True
152884,Research Scientist,15-1221.00,Computer and Information Research Scientists,PA,541512,Y,1,121576.0,142000.0,False
245353,Senior Data Engineer,15-2051.00,Data Scientists,NJ,336111,Y,1,132047.0,148000.0,False
11118,"Sr Mgr Engineering and Operations, Data & Analytics IT",15-1299.08,Computer Systems Engineers/Architects,NJ,325411,Y,1,106122.0,178000.0,False
517924,Product Marketing Engineer,41-9031.00,Sales Engineers,CA,33911,Y,1,105331.0,132000.0,False
865810,Senior Computer Vision Engineer,15-1252.00,Software Developers,AR,541715,Y,1,119517.0,148000.0,True
869223,"Senior Manager of Data Science, Data & AI Org",15-1243.00,Database Architects,WA,541512,Y,1,185058.0,192000.0,True
284809,Data Engineer,15-2051.00,Data Scientists,OH,541511,Y,1,93621.0,118000.0,False
638137,Senior Model Developer,15-1252.00,Software Developers,NJ,523150,Y,1,142563.0,155000.0,True
845864,"Associate Principal, Generative AI, Trust and Safety",15-1212.00,Information Security Analysts,DC,541512,Y,1,141918.0,192000.0,True
858811,"Vice President, Applied AI ML Lead",15-2031.00,Operations Research Analysts,TX,551112,Y,1,103272.0,210000.0,True
205053,Outbound Product Manager,41-9031.00,Sales Engineers,CA,541511,Y,1,129730.0,165000.0,False
36800,Senior AI/ML Engineer,15-1252.00,Software Developers,NC,52399,Y,1,110365.0,172000.0,True
72391,Quantitative Risk Modeling Analyst Senior,13-2054.00,Financial Risk Specialists,OH,522190,Y,1,106891.0,132000.0,False
847732,Senior Data Scientist,15-2051.00,Data Scientists,OH,33999,Y,1,82514.0,142000.0,False
640377,Machine Learning Engineer I,15-1221.00,Computer and Information Research Scientists,TX,513210,Y,1,107702.0,128000.0,True
879814,Senior Machine Learning Engineer,15-1252.00,Software Developers,AL,518210,Y,1,121347.0,148000.0,True
428698,Senior Deep Learning Scientist - Medical Image Computing,15-1221.00,Computer and Information Research Scientists,PA,33911,Y,1,136094.0,172000.0,True
555391,Postdoctoral Fellow II,19-1042.00,"Medical Scientists, Except Epidemiologists",PA,54171,Y,1,56472.0,61000.0,False
53638,Machine Learning Engineer,15-1252.00,Software Developers,TX,518210,Y,1,98301.0,132000.0,True
881563,"Associate Director, Data Science & AI - Oncology Product",19-1029.01,Bioinformatics Scientists,MA,32541,Y,1,111238.0,178000.0,True
727993,Sr. Powertrain Architecture Engineer,17-2141.00,Mechanical Engineers,MI,3363,Y,1,112570.0,123000.0,False
552641,"Senior Analyst, Data Science",15-2051.00,Data Scientists,DC,54171,Y,1,102502.0,138000.0,True
271442,Senior Specialist Solutions Engineer,15-2051.00,Data Scientists,MD,541511,Y,1,149594.0,142000.0,False
162209,Sr. Fluidic System Engineer,17-2031.00,Bioengineers and Biomedical Engineers,CA,334516,Y,1,148408.0,158000.0,False
658398,"Director, Machine Learning Engineer",15-1252.00,Software Developers,NC,52399,Y,1,154482.0,230000.0,True
584055,"Sr Mgr,Data Science",15-2041.00,Statisticians,NY,446110,Y,1,136219.0,185000.0,True
460272,"Manager, Product Engineering",11-3021.00,Computer and Information Systems Managers,IL,811310,Y,1,136531.0,148000.0,False
742285,Machine Learning Engineer,15-1252.00,Software Developers,CO,334111,Y,1,179334.0,142000.0,True
153964,Sales Operations Analyst II,13-1111.00,Management Analysts,CA,513210,Y,1,109616.0,94500.0,False
493265,"Sr. Engineer, Automation Controls",17-2199.05,Mechatronics Engineers,IL,336111,Y,1,100547.0,112000.0,False
239602,"Vice President, Model Risk Validator ",15-2021.00,Mathematicians,NY,523110,Y,1,143458.0,210000.0,True
527082,Sr Data Scientist,15-1221.00,Computer and Information Research Scientists,MA,3342,Y,1,154066.0,168000.0,False
750124,Software Development Engineer - Systems,15-1252.00,Software Developers,CA,334111,Y,1,171080.0,142000.0,False
179899,Language Engineer II,15-1211.00,Computer Systems Analysts,MA,45411,Y,10,99091.0,132000.0,True
732270,Sr. Security Consultant ,15-1299.05,Information Security Engineers,VA,541512,Y,5,128986.0,145000.0,False
846498,Project Manager,17-2199.03,"Energy Engineers, Except Wind and Solar",GA,5413,Y,1,92955.0,112000.0,False
271818,Senior Machine Learning Engineer,15-2041.00,Statisticians,WA,5223,Y,1,127795.0,182000.0,True
805573,Lead Modeler,15-2051.00,Data Scientists,IL,522210,Y,1,138715.0,142000.0,True
859149,Machine Learning Manager,11-3021.00,Computer and Information Systems Managers,CA,511210,Y,1,294299.0,230000.0,True
226985, Director Manager - Analytics & Modeling,17-2051.00,Civil Engineers,CA,541330,Y,1,138590.0,158000.0,True
883699,Machine Learning Engineer,15-1252.00,Software Developers,AZ,541511,Y,1,102294.0,132000.0,True
570213,Machine Learning Engineer,11-9041.00,Architectural and Engineering Managers,TX,3344,Y,1,174470.0,158000.0,True
11414,Postdoc Research Associate - Computational Earth Sciences,15-1221.00,Computer and Information Research Scientists,TN,54171,Y,1,76856.0,78000.0,False
681626,Software Engineer - Autonomy,17-2141.00,Mechanical Engineers,CA,541511,Y,1,160077.0,168000.0,True
336860,Gen AI Analyst,15-1253.00,Software Quality Assurance Analysts and Testers,DE,541511,Y,1,80475.0,112000.0,True
433351,Artificial Intelligence Engineer,15-2051.00,Data Scientists,MD,541720,Y,1,75213.0,132000.0,True
394371,Senior Data Engineer,15-1252.00,Software Developers,MA,5241,Y,1,90646.0,165000.0,False
24313,"Tech Lead, SDET- Video Architecture",15-1253.00,Software Quality Assurance Analysts and Testers,CA,54151,Y,1,183726.0,165000.0,False
726222,Senior Machine Learning Enigneer,15-2051.01,Business Intelligence Analysts,CA,541511,Y,1,151736.0,205000.0,True
793412,AI Full Stack Engineer,15-1252.00,Software Developers,IN,3254,Y,1,95243.0,132000.0,True
604405,Lead Scientist - AI Machine Learning,15-1221.00,Computer and Information Research Scientists,NY,541715,Y,1,137675.0,172000.0,True
40790,Machine Learning Engineer,15-1252.00,Software Developers,GA,541511,Y,1,122450.0,138000.0,True
623646,Staff Model Build Analyst,17-2141.00,Mechanical Engineers,MI,336111,Y,1,98426.0,112000.0,True
185007,Business Analyst III,15-2051.01,Business Intelligence Analysts,TX,45411,Y,10,107869.0,98000.0,False
454145,Technical Lead,15-1251.00,Computer Programmers,TX,541511,Y,1,76731.0,132000.0,False
539582,Senior Machine Learning Engineer,15-1252.00,Software Developers,NJ,51121,Y,1,142563.0,172000.0,True
870360,Sr Mgr Machine Learning,15-1252.00,Software Developers,MA,3342,Y,1,147846.0,192000.0,True
780347,Engineer II,17-2199.08,Robotics Engineers,PA,611310,Y,1,76773.0,98000.0,False
133442,Lead Engineer - AI Machine Learning,17-2141.00,Mechanical Engineers,NY,333611,Y,1,107702.0,158000.0,True
770741,Data Scientist III,15-2051.00,Data Scientists,TN,541990,Y,1,96491.0,128000.0,False
532466,Computer and Information Research Scientists,15-1221.00,Computer and Information Research Scientists,NJ,541511,Y,1,128294.0,152000.0,True
815780,Lead AI-ML Engineer,15-1252.00,Software Developers,WA,541512,Y,1,190486.0,205000.0,True
257236,Senior Systems Administrator - Gen,15-1244.00,Network and Computer Systems Administrators,MI,3363,Y,1,80080.0,98000.0,True
556029,Director Data Science,11-3021.00,Computer and Information Systems Managers,AR,455110,Y,1,149926.0,210000.0,True
842995,DATA SCIENCE MANAGER,15-2051.00,Data Scientists,NJ,423620,Y,1,111966.0,165000.0,False
188314,"Vice President, Quant Modeling Lead",13-2099.01,Financial Quantitative Analysts,NJ,551112,Y,1,141523.0,210000.0,False
889537,Model Validator Senior,13-2099.01,Financial Quantitative Analysts,NC,524126,Y,1,111405.0,124000.0,True
624406,PROJECT LEAD,15-1299.09,Information Technology Project Managers,NY,541511,Y,1,103730.0,132000.0,False
714389,Data Scientist,15-2051.00,Data Scientists,CA,541511,Y,20,116646.0,165000.0,False
576580,Enterprise Customer Engineer - AI Infrastructure,15-2051.01,Business Intelligence Analysts,WA,541512,Y,1,142501.0,172000.0,True
436401,Data Scientist Senior,15-2051.00,Data Scientists,MI,524126,Y,1,111987.0,132000.0,False
366173,Senior Data Scientist,15-2051.00,Data Scientists,MI,52411,Y,1,95826.0,145000.0,False
218222,Senior Computer Vision/Machine Learning Engineer ,15-1252.00,Software Developers,MA,333310,N,1,157643.0,142000.0,True
768387,Applications Engineer,17-2072.00,"Electronics Engineers, Except Computer",MA,541512,Y,20,148782.0,112000.0,False
363166,Analytics Engineer,15-2051.00,Data Scientists,GA,458110,Y,1,69285.0,118000.0,False
297515,Sr Member of Technical Staff,17-2199.05,Mechatronics Engineers,CA,51121,Y,1,145288.0,168000.0,False
820221,Mechanical Engineer,17-2141.00,Mechanical Engineers,WA,541330,Y,1,97219.0,92000.0,False
878633,Technical Lead L1,15-1251.00,Computer Programmers,MN,541511,Y,3,98030.0,112000.0,False
19728,Machine Learning Software Engineer,15-1299.08,Computer Systems Engineers/Architects,NJ,541511,Y,1,78478.0,142000.0,True
593100,AIS [00062396],13-2011.00,Accountants and Auditors,MA,522110,Y,1,104936.0,78000.0,True
237537,Senior Intelligent Automation Lead,15-1299.09,Information Technology Project Managers,CO,334513,Y,1,162594.0,138000.0,True
425918,Quantitative Analytics Lead Associate,13-2099.01,Financial Quantitative Analysts,OH,522110,Y,1,83574.0,135000.0,False
250325,"Vice President, AI Research Lead",15-2031.00,Operations Research Analysts,CA,551112,Y,1,174117.0,265000.0,True
663338,Senior Machine Learning Scientist,15-1221.00,Computer and Information Research Scientists,NY,611310,Y,1,128294.0,192000.0,True
807230,Language Engineer II,15-1211.00,Computer Systems Analysts,MA,45411,Y,1,103022.0,118000.0,True
395972,Computer Vision Engineer,15-1211.00,Computer Systems Analysts,TX,541512,Y,1,91562.0,118000.0,True
83299,Autonomy Sr. Engineer,15-1252.00,Software Developers,IL,333120,Y,1,108638.0,132000.0,True
469926,SR CUSTOMER SUCCESS ENGINEER,15-1211.00,Computer Systems Analysts,CA,518210,Y,1,121597.0,158000.0,False
565516,Strategist,13-1161.01,Search Marketing Strategists,NY,541810,Y,1,56784.0,92000.0,False
584895,Machine Learning Scientist,15-2051.00,Data Scientists,CA,454110,Y,1,93309.0,168000.0,True
412695,Senior Computer Vision Engineer,15-2051.00,Data Scientists,PA,3342,Y,1,86736.0,158000.0,True
753036,Data Engineer,15-2051.00,Data Scientists,CO,541511,Y,1,90106.0,118000.0,False
427768,Senior Software Engineer,15-1252.00,Software Developers,TX,551112,Y,1,116351.0,148000.0,False
445078,Machine Learning Engineer,15-2041.00,Statisticians,TX,445120,Y,1,67226.0,132000.0,True
417019,Associate Data Science & Advanced Analytics Manage,15-2041,Statisticians,PA,541618,Y,1,81078.0,124000.0,False
248952,Data Scientist,15-2051.00,Data Scientists,CA,334111,Y,25,166098.0,152000.0,False
811341,ETS Engineer IV - Data Eng(AI/ML/NLP),15-1252.00,Software Developers,VA,522130,Y,1,148221.0,158000.0,True
121188,AI Scientist 3,15-2041,Statisticians,PA,541618,Y,1,99861.0,142000.0,True
214301,POST-DOCTORAL ASSOCIATE,19-1029.01,Bioinformatics Scientists,FL,611310,Y,1,51293.0,54000.0,False
58170,Machine Learning Engineer  ,15-1252.00,Software Developers,IA,611710,Y,1,129480.0,118000.0,True
823227,Data Scientist,15-2051.00,Data Scientists,TX,423610,Y,1,116064.0,122000.0,False
74912,Senior Research Scientist ,15-1221.00,Computer and Information Research Scientists,PA,334111,Y,1,205130.0,151000.0,False
253748,"Manager, AI and Cloud Engineer",15-1252.00,Software Developers,NJ,325411,Y,1,105061.0,168000.0,True
49656,Quality Compliance Manager ,19-1012.00,Food Scientists and Technologists,NY,31181,Y,1,87235.0,92400.0,False
111579,"Engineer II, Software Analysis Engineering",17-2072.00,"Electronics Engineers, Except Computer",TX,425110,Y,1,124114.0,112000.0,False
25575,"Director, Software Engineering",11-3021.00,Computer and Information Systems Managers,AR,455110,Y,1,119600.0,210000.0,False
27789,Model Validation Manager,11-3031.00,Financial Managers,NY,522120,Y,1,229715.0,151000.0,True
487426,Machine Learning Engineer I,15-2051.00,Data Scientists,NJ,621999,Y,1,80850.0,118000.0,True
102842,"Lead, Research Informatics Application Development",15-1295.00,"Software Developers, Non R&D",CA,5417,Y,1,123864.0,158000.0,False
