BLOCK_ID,n_ai_rows,n_other_rows,mean_ai_overestimation_pct_points,mean_other_overestimation_pct_points,delta_pct_points_ai_minus_other,median_ai_overestimation_pct_points,median_other_overestimation_pct_points,mean_ai_overestimation_usd,mean_other_overestimation_usd,delta_usd_ai_minus_other,mean_ai_confidence,mean_other_confidence,harmonic_weight
15-1299.00||NC||33||Y||IV,1,1,-5.319949019654264,-24.863290175171365,19.5433411555171,-5.319949019654264,-24.863290175171365,-7490.222222222223,-39174.6,31684.377777777776,0.95,0.1,0.5
15-1299.00||NJ||54||Y||II,1,1,24.65058476443956,24.593058870746287,0.0575258936932741,24.65058476443956,24.593058870746287,23339.666666666668,23285.2,54.46666666666715,0.85,0.15,0.5
15-1299.00||TX||54||Y||IV,1,1,78.2726480836237,59.937010602175874,18.33563748144782,78.2726480836237,59.937010602175874,116814.1,86495.1,30319.0,0.95,0.1,0.5
15-1299.08||CA||33||Y||IV,1,1,6.615652813006963,0.005132713765108339,6.610520099241855,6.615652813006963,0.005132713765108339,14762.3,10.333333333333334,14751.966666666665,0.85,0.05,0.5
15-1299.08||CA||51||Y||III,1,1,25.63523626885147,14.45114212402525,11.184094144826222,25.63523626885147,14.45114212402525,46474.88888888889,26198.909090909092,20275.9797979798,0.95,0.15,0.5
15-1299.08||CA||54||Y||II,3,3,47.88200863278637,16.44859693449062,31.433411698295753,59.198453848525915,17.122963243652897,60102.163636363635,15797.757575757574,44304.40606060606,0.9166666666666666,0.13333333333333333,1.5
15-1299.08||CA||54||Y||IV,2,2,17.513177549064306,65.211056772011,-47.697879222946696,17.513177549064306,65.211056772011,32398.27272727273,92698.27777777778,-60300.005050505046,0.95,0.15,1.0
15-1299.08||NJ||54||Y||II,1,1,38.715384127922945,23.22817430979489,15.487209818128054,38.715384127922945,23.22817430979489,36656.5,21992.9,14663.599999999999,0.95,0.15,0.5
15-1299.08||NY||52||Y||IV,1,1,47.98275189653654,59.01392680564118,-11.031174909104635,47.98275189653654,59.01392680564118,76280.1,93816.8,-17536.699999999997,0.95,0.05,0.5
15-1299.08||TN||44||Y||IV,1,1,43.28641449120938,25.270324986680873,18.016089504528505,43.28641449120938,25.270324986680873,40624.3,23716.2,16908.100000000002,0.95,0.1,0.5
15-1299.08||TX||54||Y||III,1,1,93.36325114873685,0.5289352633514179,92.83431588538544,93.36325114873685,0.5289352633514179,104438.0,626.5555555555555,103811.44444444444,0.95,0.15,0.5
15-1299.09||CA||51||Y||III,2,2,25.90637194424986,16.65706894364372,9.24930300060614,25.90637194424986,16.65706894364372,46966.43888888889,30198.1,16768.338888888895,0.85,0.1,1.0
15-1299.09||CA||51||Y||IV,1,1,31.617148940288395,25.635552310251104,5.981596630037291,31.617148940288395,25.635552310251104,58806.0,28724.636363636364,30081.363636363636,0.95,0.1,0.5
15-1299.09||CA||52||Y||IV,1,1,1.7249554095598292,-25.104618070116956,26.829573479676785,1.7249554095598292,-25.104618070116956,3849.1,-46693.083333333336,50542.183333333334,0.85,0.1,0.5
15-1299.09||CA||54||Y||III,2,2,55.31102689405273,32.92390436715718,22.387122526895553,55.31102689405273,32.92390436715718,83190.55,52492.100000000006,30698.449999999997,0.8999999999999999,0.1,1.0
15-1299.09||CO||51||Y||III,1,1,67.49838684324112,68.91357006648457,-1.4151832232434458,67.49838684324112,68.91357006648457,86358.11111111111,80227.8,6130.311111111107,0.85,0.05,0.5
15-1299.09||GA||52||Y||II,1,1,56.135628948400075,24.405693595948787,31.72993535245129,56.135628948400075,24.405693595948787,48526.444444444445,19615.1,28911.344444444447,0.95,0.05,0.5
15-1299.09||GA||52||Y||IV,1,1,103.73094774896217,-10.669887242703224,114.40083499166539,103.73094774896217,-10.669887242703224,135433.2,-13930.818181818182,149364.0181818182,0.95,0.05,0.5
15-1299.09||GA||54||Y||III,1,1,17.06305177212157,1.9908030300237756,15.072248742097797,17.06305177212157,1.9908030300237756,18515.8,2160.3,16355.5,0.85,0.05,0.5
15-1299.09||IL||33||Y||III,1,1,15.21692679301375,-5.369441347702217,20.58636814071597,15.21692679301375,-5.369441347702217,16379.5,-5779.666666666667,22159.166666666668,0.85,0.05,0.5
15-1299.09||MA||54||Y||III,1,1,17.58220638585951,-5.097905814001535,22.680112199861046,17.58220638585951,-5.097905814001535,20329.777777777777,-5894.555555555556,26224.333333333332,0.95,0.05,0.5
15-1299.09||NJ||52||Y||IV,1,1,56.726204704333206,-8.688276070300805,65.41448077463401,56.726204704333206,-8.688276070300805,90179.91666666667,-13812.1,103992.01666666668,0.95,0.1,0.5
15-1299.09||NJ||54||Y||III,2,2,101.01600081815306,-3.2102784244222757,104.22627924257533,101.01600081815306,-3.2102784244222757,117432.11111111111,-4400.6611111111115,121832.77222222222,0.85,0.07500000000000001,1.0
15-1299.09||NY||51||Y||IV,1,1,-12.735987702963435,-17.14855888384264,4.412571180879205,-12.735987702963435,-17.14855888384264,-20246.909090909092,-27261.75,7014.840909090908,0.85,0.05,0.5
15-1299.09||NY||52||Y||IV,2,2,48.74421620440839,-12.510001635487564,61.25421783989595,48.74421620440839,-12.510001635487564,75777.72272727272,-19887.65,95665.37272727271,0.95,0.05,1.0
15-1299.09||NY||54||Y||IV,1,1,-6.525721187112358,-7.93263888015231,1.4069176930399516,-6.525721187112358,-7.93263888015231,-10374.2,-12610.833333333334,2236.633333333333,0.85,0.1,0.5
15-1299.09||TX||22||Y||IV,1,1,-0.7361879932859539,-10.630997051728759,9.894809058442805,-0.7361879932859539,-10.630997051728759,-1030.7,-15865.7,14835.0,0.85,0.1,0.5
15-1299.09||TX||54||Y||III,1,1,8.964838701608398,-3.0255960018909973,11.990434703499396,8.964838701608398,-3.0255960018909973,10751.8,-3584.0,14335.8,0.85,0.05,0.5
15-1299.09||TX||54||Y||IV,1,1,1.507033469614025,-3.205183148220897,4.712216617834922,1.507033469614025,-3.205183148220897,2174.8,-4487.416666666667,6662.216666666667,0.85,0.05,0.5
15-1299.09||WA||51||Y||II,1,1,24.72492273685503,9.760889939285278,14.964032797569754,24.72492273685503,9.760889939285278,24160.7,10888.272727272728,13272.427272727273,0.85,0.1,0.5
15-1299.09||WA||51||Y||IV,1,1,-11.108583197624295,-16.972949995210268,5.864366797585973,-11.108583197624295,-16.972949995210268,-18554.0,-28348.9,9794.900000000001,0.85,0.1,0.5
15-2021.00||NY||52||Y||IV,1,1,92.39473382065903,79.18251750928087,13.212216311378157,92.39473382065903,79.18251750928087,120709.1,103448.0,17261.100000000006,0.85,0.15,0.5
15-2031.00||CA||51||Y||IV,5,5,-0.5217358804780219,8.070458681842316,-8.592194562320339,-13.509102280445735,-10.948169242441564,-849.7054545454536,6474.275757575759,-7323.981212121213,0.8699999999999999,0.09000000000000001,2.5
15-2031.00||CA||52||Y||IV,1,1,-10.310416091434693,-18.49239066839723,8.181974576962538,-10.310416091434693,-18.49239066839723,-12322.7,-27498.0,15175.3,0.85,0.15,0.5
15-2031.00||CA||54||Y||II,2,2,19.45670560898712,13.330055875979436,6.126649733007685,19.45670560898712,13.330055875979436,19128.208333333336,13550.318181818182,5577.890151515154,0.85,0.15,1.0
15-2031.00||CA||54||Y||III,7,7,51.961867636584444,1.4150992432538712,50.546768393330574,62.54561944809689,-6.329440763065279,64392.181818181816,726.2738095238094,63665.90800865801,0.8642857142857142,0.14285714285714285,3.5
15-2031.00||CA||54||Y||IV,3,3,-3.5292830294251694,12.203169617772554,-15.732452647197723,-1.9499532969636255,-0.18396670993900405,-5214.233333333334,18050.838888888888,-23265.07222222222,0.8833333333333333,0.13333333333333333,1.5
15-2031.00||GA||44||Y||III,2,2,39.75079503954741,18.0449853488269,21.705809690720514,39.75079503954741,18.0449853488269,33284.7,14923.383333333333,18361.316666666666,0.95,0.15,1.0
15-2031.00||GA||44||Y||IV,1,1,-0.15008927242969736,5.897606382978723,-6.04769565540842,-0.15008927242969736,5.897606382978723,-146.72727272727272,5765.5,-5912.227272727273,0.85,0.15,0.5
15-2031.00||IL||52||Y||IV,1,1,-1.9354228847716428,4.30310295170594,-6.238525836477582,-1.9354228847716428,4.30310295170594,-2405.75,5348.8,-7754.55,0.85,0.15,0.5
15-2031.00||IL||54||Y||II,2,2,37.646432839759115,10.941186285465946,26.70524655429317,37.646432839759115,10.941186285465946,32339.791666666664,9398.916666666666,22940.875,0.85,0.125,1.0
15-2031.00||IL||54||Y||III,1,1,-6.833467594442648,3.560636334227703,-10.39410392867035,-6.833467594442648,3.560636334227703,-7182.111111111111,3742.3,-10924.411111111112,0.85,0.15,0.5
15-2031.00||MA||54||Y||II,2,2,47.07578597125415,8.654470310785252,38.4213156604689,47.07578597125415,8.654470310785252,38440.055555555555,7412.9,31027.155555555553,0.85,0.15,1.0
15-2031.00||MO||54||Y||IV,1,1,32.70736318534215,40.89431960287552,-8.186956417533366,32.70736318534215,40.89431960287552,25777.0,32229.222222222223,-6452.222222222223,0.85,0.1,0.5
15-2031.00||NC||52||Y||IV,2,2,-5.7095775942738,4.643910511257451,-10.353488105531252,-5.7095775942738,4.643910511257451,-6955.75,4969.727272727273,-11925.477272727272,0.85,0.15,1.0
15-2031.00||NC||54||Y||IV,1,1,-4.736420049163619,4.068761094735911,-8.80518114389953,-4.736420049163619,4.068761094735911,-6319.9,4013.181818181818,-10333.081818181818,0.85,0.15,0.5
15-2031.00||NJ||52||Y||II,1,1,51.23381176728388,32.50694741874757,18.72686434853631,51.23381176728388,32.50694741874757,46761.1,29669.090909090908,17092.00909090909,0.85,0.15,0.5
15-2031.00||NJ||54||Y||I,1,1,50.852408855283876,25.96671579464505,24.885693060638825,50.852408855283876,25.96671579464505,35021.545454545456,17618.416666666668,17403.128787878788,0.85,0.1,0.5
15-2031.00||NJ||54||Y||III,1,1,-9.290727153674384,-4.093392740528879,-5.197334413145505,-9.290727153674384,-4.093392740528879,-11067.3,-4951.9,-6115.4,0.85,0.15,0.5
15-2031.00||NJ||54||Y||IV,1,1,-6.240433874045134,-15.24668665506501,9.006252781019876,-6.240433874045134,-15.24668665506501,-8929.0,-21815.416666666668,12886.416666666668,0.85,0.15,0.5
15-2031.00||NY||54||Y||III,1,1,3.2469366442649736,-7.818232028138716,11.06516867240369,3.2469366442649736,-7.818232028138716,3927.9166666666665,-8965.166666666666,12893.083333333332,0.85,0.1,0.5
15-2031.00||NY||54||Y||IV,1,1,3.313153849293265,-23.39669464586139,26.709848495154656,3.313153849293265,-23.39669464586139,4870.8,-34396.416666666664,39267.21666666667,0.85,0.15,0.5
15-2031.00||PA||54||Y||IV,1,1,6.93734391322094,-1.607705034004402,8.545048947225341,6.93734391322094,-1.607705034004402,8204.727272727272,-1901.4166666666667,10106.143939393938,0.85,0.15,0.5
15-2031.00||TN||54||Y||II,1,1,40.7499771208932,37.52094469375565,3.229032427137547,40.7499771208932,37.52094469375565,26716.5,24497.8,2218.7000000000007,0.85,0.1,0.5
15-2031.00||TX||42||Y||IV,1,1,2.253463207448735,2.6904129400953134,-0.4369497326465783,2.253463207448735,2.6904129400953134,2447.6666666666665,2922.2727272727275,-474.60606060606096,0.85,0.1,0.5
15-2031.00||TX||52||Y||IV,1,1,-6.886896489213849,-11.835993935365497,4.949097446151648,-6.886896489213849,-11.835993935365497,-9117.7,-15669.90909090909,6552.209090909089,0.85,0.15,0.5
15-2031.00||TX||54||Y||II,1,1,41.108774960815154,-0.6578652315281982,41.76664019234335,41.108774960815154,-0.6578652315281982,33629.444444444445,-586.75,34216.194444444445,0.95,0.15,0.5
15-2031.00||TX||54||Y||III,2,2,15.902372645449471,2.728214738931186,13.174157906518285,15.902372645449471,2.728214738931186,14737.300000000001,2615.859090909091,12121.44090909091,0.85,0.125,1.0
15-2031.00||TX||54||Y||IV,1,1,-5.163385318530644,-22.365374362099168,17.201989043568524,-5.163385318530644,-22.365374362099168,-6835.909090909091,-29363.5,22527.590909090908,0.85,0.15,0.5
15-2031.00||VA||44||Y||III,1,1,0.07513753922562838,-19.14515533094707,19.2202928701727,0.07513753922562838,-19.14515533094707,94.1,-23976.81818181818,24070.91818181818,0.95,0.05,0.5
15-2031.00||WA||45||Y||I,1,1,54.46413707436386,26.34570810229354,28.118428972070323,54.46413707436386,26.34570810229354,38664.09090909091,18702.81818181818,19961.27272727273,0.85,0.15,0.5
15-2031.00||WA||51||Y||IV,2,2,34.549250854691046,-1.760089943326526,36.30934079801757,34.549250854691046,-1.760089943326526,45172.8,-2301.2999999999997,47474.100000000006,0.8999999999999999,0.125,1.0
15-2031.00||WA||52||Y||III,1,1,20.921155102901537,-10.438962179591295,31.36011728249283,20.921155102901537,-10.438962179591295,22267.222222222223,-11568.666666666666,33835.88888888889,0.85,0.1,0.5
15-2031.00||WA||54||Y||III,1,1,76.91638188019773,-3.453449511993845,80.36983139219157,76.91638188019773,-3.453449511993845,85240.27272727272,-3827.181818181818,89067.45454545454,0.85,0.1,0.5
15-2031||MA||54||Y||II,2,2,34.43333856933923,25.871954183533326,8.561384385805901,34.43333856933923,25.871954183533326,29493.53181818182,22160.363636363636,7333.168181818182,0.85,0.15,1.0
15-2041.00||CA||33||Y||IV,1,1,-34.347110653201135,-35.51515337657418,1.1680427233730484,-34.347110653201135,-35.51515337657418,-67098.45454545454,-69380.27272727272,2281.8181818181765,0.85,0.1,0.5
15-2041.00||CA||52||Y||IV,1,1,56.914981188909685,-27.165530080564814,84.0805112694745,56.914981188909685,-27.165530080564814,76369.09090909091,-48412.77777777778,124781.8686868687,0.85,0.15,0.5
15-2041.00||CA||54||Y||II,3,3,22.30705037447311,4.873425405481672,17.433624968991438,23.38816318360945,1.5101341707108191,22176.28888888889,4950.766666666667,17225.522222222222,0.85,0.15,1.5
15-2041.00||CA||54||Y||III,3,3,13.927349734361878,-17.893476066937357,31.820825801299236,-3.255635532745775,-12.57310526729616,18920.57777777778,-28341.47878787879,47262.056565656574,0.8833333333333333,0.10000000000000002,1.5
15-2041.00||FL||52||Y||II,2,2,10.128352603429292,-8.634533498072365,18.762886101501657,10.128352603429292,-8.634533498072365,10301.75,-8592.813636363637,18894.563636363637,0.85,0.15,1.0
15-2041.00||IL||52||Y||IV,1,1,-15.177598400092748,1.879223717459012,-17.05682211755176,-15.177598400092748,1.879223717459012,-20946.3,2558.3,-23504.6,0.85,0.15,0.5
15-2041.00||NC||54||Y||III,1,1,-5.677904104519361,-19.069805982693516,13.391901878174156,-5.677904104519361,-19.069805982693516,-6597.1,-26849.333333333332,20252.23333333333,0.85,0.15,0.5
15-2041.00||NJ||54||Y||II,1,1,-13.760979869066444,-8.850729598415077,-4.9102502706513675,-13.760979869066444,-8.850729598415077,-15545.09090909091,-9808.555555555555,-5736.535353535355,0.85,0.15,0.5
15-2041.00||NJ||54||Y||III,1,1,-14.179013158046635,-24.31334113719324,10.134327979146606,-14.179013158046635,-24.31334113719324,-20470.666666666668,-35101.9,14631.233333333334,0.85,0.15,0.5
15-2041.00||NJ||54||Y||IV,1,1,37.99058045080084,-27.51144890517178,65.50202935597262,37.99058045080084,-27.51144890517178,66780.22222222222,-48359.9,115140.12222222221,0.95,0.15,0.5
15-2041.00||NY||52||Y||II,1,1,5.4881037167586095,2.30127593824314,3.1868277785154695,5.4881037167586095,2.30127593824314,6199.636363636364,2599.6363636363635,3600.0000000000005,0.85,0.15,0.5
15-2041.00||NY||52||Y||III,4,4,-10.857144148990615,10.151609252191179,-21.008753401181792,-11.75571840533433,-8.122767750725863,-15674.784722222219,14780.642550505052,-30455.42727272727,0.85,0.1,2.0
15-2041.00||NY||52||Y||IV,1,1,-16.391257898650615,-13.525921459088297,-2.865336439562318,-16.391257898650615,-13.525921459088297,-28635.363636363636,-23776.0,-4859.363636363636,0.85,0.15,0.5
15-2041.00||NY||54||Y||II,1,1,-4.039545635615215,9.302639997102885,-13.342185632718099,-4.039545635615215,9.302639997102885,-4563.272727272727,10508.727272727272,-15072.0,0.85,0.15,0.5
15-2041.00||NY||54||Y||III,1,1,-11.478600569358537,-18.32191614775616,6.843315578397622,-11.478600569358537,-18.32191614775616,-16572.0,-26451.9,9879.900000000001,0.85,0.1,0.5
15-2041.00||TX||54||Y||I,1,1,59.77974481186536,9.959125079448572,49.82061973241679,59.77974481186536,9.959125079448572,40386.0,7573.416666666667,32812.583333333336,0.85,0.3,0.5
15-2041.00||TX||54||Y||IV,2,2,-10.663136168873605,-11.77494149164685,1.111805322773245,-10.663136168873605,-11.77494149164685,-14740.45,-16250.622222222222,1510.1722222222215,0.8999999999999999,0.125,1.0
15-2041.00||WA||51||Y||IV,1,1,8.905036331746429,75.4062265096467,-66.50119017790027,8.905036331746429,75.4062265096467,11372.8,96302.8,-84930.0,0.85,0.1,0.5
15-2041.01||CA||54||Y||III,1,1,50.5227397815728,-12.012166588675715,62.53490637024852,50.5227397815728,-12.012166588675715,70681.81818181818,-13861.8,84543.61818181818,0.95,0.15,0.5
15-2051.00||CA||33||Y||I,1,1,95.16369818624412,2.3819931838971593,92.78170500234695,95.16369818624412,2.3819931838971593,98515.36363636363,2942.5,95572.86363636363,0.95,0.0,0.5
15-2051.00||CA||33||Y||II,1,1,-6.062096870520784,-31.786820727005693,25.72472385648491,-6.062096870520784,-31.786820727005693,-8120.3,-55405.7,47285.399999999994,0.85,0.15,0.5
15-2051.00||CA||33||Y||IV,1,1,-20.934650647322552,56.22771592810885,-77.1623665754314,-20.934650647322552,56.22771592810885,-33245.9,89294.11111111111,-122540.01111111112,0.85,0.3,0.5
15-2051.00||CA||45||Y||I,1,1,19.32243693115041,4.306880607491907,15.015556323658503,19.32243693115041,4.306880607491907,14139.0,5051.583333333333,9087.416666666668,0.85,0.1,0.5
15-2051.00||CA||45||Y||II,1,1,-26.800239173449196,-9.68997026805082,-17.110268905398378,-26.800239173449196,-9.68997026805082,-46713.88888888889,-14408.888888888889,-32305.0,0.85,0.1,0.5
15-2051.00||CA||45||Y||III,2,2,-20.468566431318045,11.164232607271966,-31.63279903859001,-20.468566431318045,11.164232607271966,-33090.95,18354.333333333332,-51445.283333333326,0.8999999999999999,0.15,1.0
15-2051.00||CA||51||Y||I,1,1,10.026984167583189,56.027372883978586,-46.0003887163954,10.026984167583189,56.027372883978586,11760.75,36208.25,-24447.5,0.85,0.15,0.5
15-2051.00||CA||51||Y||II,1,1,60.200444935499284,-6.2710896440516,66.47153457955089,60.200444935499284,-6.2710896440516,80639.7,-8400.25,89039.95,0.85,0.15,0.5
15-2051.00||CA||51||Y||IV,1,1,11.582680640955891,-28.215249905047376,39.797930546003265,11.582680640955891,-28.215249905047376,22567.0,-54972.9,77539.9,0.85,0.15,0.5
15-2051.00||CA||52||Y||II,1,1,-2.843502235237309,-11.43767916865743,8.59417693342012,-2.843502235237309,-11.43767916865743,-3651.0,-15321.0,11670.0,0.85,0.15,0.5
15-2051.00||CA||52||Y||III,3,3,-1.2614595051700956,-2.3291087018634573,1.0676491966933617,-5.065377037435072,-13.247663093468825,-1497.5555555555547,-3829.1245791245797,2331.569023569025,0.8833333333333333,0.10000000000000002,1.5
15-2051.00||CA||52||Y||IV,2,2,-10.963904081827543,1.4928367732151564,-12.4567408550427,-10.963904081827543,1.4928367732151564,-21361.41287878788,6646.674999999999,-28008.08787878788,0.85,0.125,1.0
15-2051.00||CA||54||Y||I,1,1,22.20518343926895,22.045530011097423,0.15965342817152717,22.20518343926895,22.045530011097423,22987.25,16819.416666666668,6167.833333333332,0.95,0.15,0.5
15-2051.00||CA||54||Y||II,3,3,-7.580260922652227,29.90640502892261,-37.486665951574835,-7.3197861920688005,6.592589414675303,-10153.911111111112,39720.80892255892,-49874.72003367003,0.8833333333333333,0.13333333333333333,1.5
15-2051.00||CA||54||Y||IV,1,1,-17.616641210818422,-31.191295606816233,13.574654395997811,-17.616641210818422,-31.191295606816233,-28027.9,-49534.27272727273,21506.372727272726,0.85,0.15,0.5
15-2051.00||CA||56||Y||III,1,1,-19.75865293323004,-9.184940678761205,-10.573712254468834,-19.75865293323004,-9.184940678761205,-32483.81818181818,-11965.222222222223,-20518.595959595958,0.85,0.1,0.5
15-2051.00||CA||61||Y||I,1,1,27.780713311922995,23.7769069858078,4.003806326115196,27.780713311922995,23.7769069858078,20241.583333333332,16305.727272727272,3935.85606060606,0.95,0.1,0.5
15-2051.00||CO||33||Y||IV,1,1,-3.4821091302319034,-38.004214477388345,34.52210534715644,-3.4821091302319034,-38.004214477388345,-4701.3,-69254.7,64553.399999999994,0.95,0.15,0.5
15-2051.00||CT||52||Y||IV,1,1,-11.728971891266275,-31.861634647658168,20.132662756391895,-11.728971891266275,-31.861634647658168,-17070.11111111111,-56006.7,38936.58888888889,0.95,0.15,0.5
15-2051.00||DC||54||Y||II,1,1,-1.3167582639460091,-13.955135411245953,12.638377147299945,-1.3167582639460091,-13.955135411245953,-1526.6363636363637,-16179.444444444445,14652.808080808081,0.85,0.0,0.5
15-2051.00||DE||52||Y||I,1,1,23.56434148364528,47.69541815427892,-24.13107667063364,23.56434148364528,47.69541815427892,17424.416666666668,35267.9,-17843.483333333334,0.95,0.15,0.5
15-2051.00||GA||52||Y||II,1,1,14.561119742340079,15.56113810769806,-1.000018365357981,14.561119742340079,15.56113810769806,13683.666666666666,14154.1,-470.4333333333343,0.85,0.15,0.5
15-2051.00||GA||52||Y||IV,1,1,-0.15634568702825097,57.455601218891346,-57.611946905919595,-0.15634568702825097,57.455601218891346,-211.9,77871.3,-78083.2,0.95,0.15,0.5
15-2051.00||GA||54||Y||III,1,1,7.100309260582541,-4.908206804437,12.008516065019542,7.100309260582541,-4.908206804437,8147.888888888889,-5632.363636363636,13780.252525252525,0.85,0.15,0.5
15-2051.00||IL||51||Y||III,1,1,0.6594745190238588,-17.547672297788342,18.2071468168122,0.6594745190238588,-17.547672297788342,788.4545454545455,-20413.909090909092,21202.363636363636,0.95,0.1,0.5
15-2051.00||IL||52||Y||II,1,1,14.385507016447491,19.501691977550347,-5.1161849611028565,14.385507016447491,19.501691977550347,13518.636363636364,18902.6,-5383.963636363635,0.85,0.15,0.5
15-2051.00||IL||52||Y||IV,1,1,-9.590675761198227,0.8964207861613112,-10.487096547359538,-9.590675761198227,0.8964207861613112,-13638.9,1274.8,-14913.699999999999,0.95,0.1,0.5
15-2051.00||IL||54||Y||I,1,1,51.737692171597246,27.339186117812073,24.398506053785173,51.737692171597246,27.339186117812073,37041.083333333336,20306.727272727272,16734.356060606064,0.95,0.15,0.5
15-2051.00||IL||54||Y||II,2,2,12.23601773762718,12.69767354128942,-0.4616558036622411,12.23601773762718,12.69767354128942,11860.127272727272,12307.601010101009,-447.4737373737371,0.8999999999999999,0.15,1.0
15-2051.00||IL||54||Y||IV,2,2,-14.511816178805141,-7.177624639617467,-7.334191539187674,-14.511816178805141,-7.177624639617467,-20637.253787878788,-10207.3,-10429.953787878789,0.95,0.125,1.0
15-2051.00||IL||55||Y||III,1,1,-8.015440204754178,-20.584683888686968,12.56924368393279,-8.015440204754178,-20.584683888686968,-9583.1,-24610.636363636364,15027.536363636364,0.85,0.1,0.5
15-2051.00||IL||61||Y||I,1,1,66.75570264224058,27.71751516831439,39.038187473926186,66.75570264224058,27.71751516831439,43349.818181818184,17999.2,25350.618181818183,0.85,0.1,0.5
15-2051.00||IL||81||Y||III,1,1,3.825005436691815,-6.980256064382598,10.805261501074412,3.825005436691815,-6.980256064382598,4573.1,-8345.454545454546,12918.554545454546,0.95,0.15,0.5
15-2051.00||IN||33||Y||III,1,1,-0.9964559723446542,16.548916408310447,-17.545372380655103,-0.9964559723446542,16.548916408310447,-956.7272727272727,15889.111111111111,-16845.838383838385,0.95,0.15,0.5
15-2051.00||MA||32||Y||IV,2,2,-22.701618635006767,-7.620639121902386,-15.080979513104381,-22.701618635006767,-7.620639121902386,-36731.9,-12524.281818181818,-24207.618181818183,0.85,0.125,1.0
15-2051.00||MA||44||Y||III,1,1,-15.168495884863157,-8.237933684195264,-6.930562200667893,-15.168495884863157,-8.237933684195264,-20924.333333333332,-11363.9,-9560.433333333332,0.85,0.1,0.5
15-2051.00||MA||51||Y||III,1,1,-15.320648820714062,-14.040840457699227,-1.2798083630148351,-15.320648820714062,-14.040840457699227,-21134.222222222223,-19368.777777777777,-1765.4444444444453,0.85,0.15,0.5
15-2051.00||MA||52||Y||II,1,1,7.398037240790203,-4.743148829292859,12.141186070083062,7.398037240790203,-4.743148829292859,8440.272727272728,-5411.363636363636,13851.636363636364,0.95,0.1,0.5
15-2051.00||MA||52||Y||IV,2,2,-6.877673354747327,-18.147661731309746,11.26998837656242,-6.877673354747327,-18.147661731309746,-11128.281818181818,-29363.461111111108,18235.17929292929,0.85,0.15,1.0
15-2051.00||MA||61||Y||I,1,1,12.172466069234014,53.65762362721377,-41.48515755797976,12.172466069234014,53.65762362721377,9046.333333333334,39877.27272727273,-30830.939393939392,0.85,0.1,0.5
15-2051.00||MA||62||Y||I,1,1,41.96230449493454,9.401001592664446,32.5613029022701,41.96230449493454,9.401001592664446,31185.545454545456,6986.636363636364,24198.909090909092,0.85,0.3,0.5
15-2051.00||MA||62||Y||II,1,1,42.3016964984474,31.09124780153661,11.210448696910788,42.3016964984474,31.09124780153661,36558.818181818184,26870.3,9688.518181818185,0.95,0.05,0.5
15-2051.00||MI||54||Y||II,1,1,16.06929517024254,18.79942064770945,-2.7301254774669097,16.06929517024254,18.79942064770945,12704.545454545454,15633.222222222223,-2928.6767676767686,0.85,0.1,0.5
15-2051.00||NC||51||Y||III,1,1,-15.463349436888949,-27.309054784604246,11.845705347715297,-15.463349436888949,-27.309054784604246,-20079.777777777777,-35461.9,15382.122222222224,0.85,0.15,0.5
15-2051.00||NC||52||Y||IV,1,1,-18.36290051369097,-21.601493166554675,3.238592652863705,-18.36290051369097,-21.601493166554675,-28271.88888888889,-33258.09090909091,4986.202020202021,0.85,0.1,0.5
15-2051.00||NC||54||Y||II,7,7,21.533046292568194,4.485290285165495,17.0477560074027,22.820367779892628,8.160673745040933,19193.977344877345,3206.725649350649,15987.251695526696,0.8785714285714284,0.1642857142857143,3.5
15-2051.00||NC||54||Y||III,1,1,-4.277826187469991,-8.293617626660502,4.015791439190512,-4.277826187469991,-8.293617626660502,-4811.1,-9327.5,4516.4,0.85,0.1,0.5
15-2051.00||NC||54||Y||IV,1,1,3.73385111866985,-24.27072914095686,28.00458025962671,3.73385111866985,-24.27072914095686,5141.363636363636,-37367.7,42509.06363636363,0.85,0.15,0.5
15-2051.00||NJ||52||Y||II,1,1,9.12221095797828,2.1123197340420674,7.009891223936213,9.12221095797828,2.1123197340420674,9988.0,2312.8,7675.2,0.85,0.1,0.5
15-2051.00||NJ||52||Y||IV,1,1,-23.840781875770464,-24.617447500407966,0.7766656246375021,-23.840781875770464,-24.617447500407966,-40419.9,-41736.666666666664,1316.7666666666628,0.85,0.1,0.5
15-2051.00||NJ||54||Y||II,6,6,4.441875343683505,-10.88887961733675,15.330754961020254,4.7246372161303585,-10.809157415179829,4855.767676767677,-11922.34318181818,16778.110858585856,0.8666666666666666,0.13333333333333333,3.0
15-2051.00||NJ||54||Y||IV,3,3,-15.965696608785928,-13.402340494892249,-2.563356113893679,-15.902937932417526,-12.614808539258991,-26495.933333333334,-20723.63703703704,-5772.296296296296,0.85,0.10000000000000002,1.5
15-2051.00||NV||52||Y||I,1,1,51.21400901615205,42.81654068721101,8.397468328941038,51.21400901615205,42.81654068721101,30828.272727272728,25773.416666666668,5054.85606060606,0.85,0.1,0.5
15-2051.00||NY||51||Y||II,1,1,6.946305128342533,-8.69789906628551,15.644204194628042,6.946305128342533,-8.69789906628551,7777.5,-9523.416666666666,17300.916666666664,0.95,0.15,0.5
15-2051.00||NY||51||Y||III,2,2,-16.24878956004499,-15.752046818637053,-0.49674274140793706,-16.24878956004499,-15.752046818637053,-22668.03636363636,-22086.90454545455,-581.1318181818133,0.85,0.1,1.0
