model_slug,model_family,BLOCK_ID,n_ai_rows,n_other_rows,mean_ai_overestimation_pct_points,mean_other_overestimation_pct_points,delta_pct_points_ai_minus_other,mean_ai_overestimation_usd,mean_other_overestimation_usd,delta_usd_ai_minus_other
Qwen3-14B,Qwen,15-1252.00||MI||51||Y||IV,2,2,8.314197825050908,-10.313746510102133,18.62794433515304,11514.0,-14380.5,25894.5
Qwen3-14B,Qwen,15-1252.00||MI||52||Y||II,1,1,7.642626480086114,-26.607300127214014,34.249926607300125,7810.0,-27190.0,35000.0
Qwen3-14B,Qwen,15-1252.00||MI||52||Y||III,1,1,-4.444573698161181,-4.444573698161181,0.0,-5349.0,-5349.0,0.0
Qwen3-14B,Qwen,15-1252.00||MI||54||Y||II,2,2,22.045730961758615,-11.928760152656816,33.97449111441543,21009.0,-12190.0,33199.0
Qwen3-14B,Qwen,15-1252.00||MI||54||Y||III,1,1,3.864593806346542,-0.2899899459073195,4.154583752253862,4651.0,-349.0,5000.0
Qwen3-14B,Qwen,15-1252.00||MI||54||Y||IV,1,1,8.314197825050908,-9.738168479124244,18.052366304175152,11514.0,-13486.0,25000.0
Qwen3-14B,Qwen,15-1252.00||MN||45||Y||III,1,1,9.987697672334427,-4.608976295330609,14.596673967665037,12259.0,-5798.0,18057.0
Qwen3-14B,Qwen,15-1252.00||MO||54||Y||II,1,1,49.10665663978425,-7.5842523566015645,56.690908996385815,37874.0,-7386.0,45260.0
Qwen3-14B,Qwen,15-1252.00||MO||54||Y||IV,1,1,-3.603101837967525,-10.743612812932893,7.140510974965368,-5046.0,-15046.0,10000.0
Qwen3-14B,Qwen,15-1252.00||NC||42||Y||III,1,1,-10.136592379583034,1.096333572969087,-11.23292595255212,-13536.0,1464.0,-15000.0
Qwen3-14B,Qwen,15-1252.00||NC||52||Y||II,1,1,15.672313189214199,2.819833945968177,12.852479243246021,18291.0,3291.0,15000.0
Qwen3-14B,Qwen,15-1252.00||NC||52||Y||IV,1,1,-7.259136520733766,-19.182253715999973,11.923117195266208,-11741.0,-29669.0,17928.0
Qwen3-14B,Qwen,15-1252.00||NC||54||Y||I,2,2,20.899130902037314,-1.604564418831424,22.503695320868736,18586.5,-1468.0,20054.5
Qwen3-14B,Qwen,15-1252.00||NC||54||Y||II,6,6,7.399487607526062,-8.904069012681928,16.303556620207992,8341.333333333334,-10153.666666666666,18495.0
Qwen3-14B,Qwen,15-1252.00||NC||54||Y||IV,1,1,-12.83405541171381,-14.148351648351648,1.314296236637837,-19877.0,-22248.0,2371.0
Qwen3-14B,Qwen,15-1252.00||NC||56||Y||II,1,1,11.186223582153277,-2.1561232477051164,13.342346829858393,12576.0,-2424.0,15000.0
Qwen3-14B,Qwen,15-1252.00||NC||61||Y||IV,1,1,12.203222476549527,12.203222476549527,0.0,13595.0,13595.0,0.0
Qwen3-14B,Qwen,15-1252.00||NH||33||Y||III,1,1,6.102146658631197,-35.65342256058738,41.75556921921858,7189.0,-52638.0,59827.0
Qwen3-14B,Qwen,15-1252.00||NJ||32||Y||IV,2,2,-11.423362886609967,-17.0131595347811,5.5897966481711325,-21298.5,-31298.5,10000.0
Qwen3-14B,Qwen,15-1252.00||NJ||33||Y||III,2,2,-4.004678599946999,-22.2660986909611,18.261420091014102,-7694.5,-35805.0,28110.5
Qwen3-14B,Qwen,15-1252.00||NJ||45||Y||III,1,1,-1.1981372555477245,-9.828674481514879,8.630537225967155,-1819.0,-15805.0,13986.0
Qwen3-14B,Qwen,15-1252.00||NJ||51||Y||II,1,1,-5.300878050258718,-16.66477268422767,11.363894633968954,-6997.0,-21997.0,15000.0
Qwen3-14B,Qwen,15-1252.00||NJ||51||Y||IV,1,1,-18.303323420803242,-23.519979745980844,5.216656325177603,-28005.0,-44592.0,16587.0
Qwen3-14B,Qwen,15-1252.00||NJ||52||Y||II,2,2,12.338577175866362,0.4810869122955639,11.8574902635708,14061.0,-109.5,14170.5
Qwen3-14B,Qwen,15-1252.00||NJ||52||Y||IV,1,1,-28.79446390143044,-1.4007664447088364,-27.393697456721604,-54592.0,-2131.0,-52461.0
Qwen3-14B,Qwen,15-1252.00||NJ||54||Y||II,2,2,2.2750517057205846,-22.027526755948518,24.302578461669103,3003.0,-25939.0,28942.0
Qwen3-14B,Qwen,15-1252.00||NJ||61||Y||IV,1,1,30.242250586090126,4.1938004688721024,26.048450117218025,34830.0,4830.0,30000.0
Qwen3-14B,Qwen,15-1252.00||NV||54||Y||II,2,2,3.7887402754462918,-18.77402934965073,22.56276962509702,4198.0,-20802.0,25000.0
Qwen3-14B,Qwen,15-1252.00||NY||33||Y||IV,2,2,-28.79446390143044,-35.387569095742435,6.593105194311995,-54592.0,-67092.0,12500.0
Qwen3-14B,Qwen,15-1252.00||NY||45||Y||II,1,1,-2.9565892475900886,-7.000064695607168,4.04347544801708,-3656.0,-8656.0,5000.0
Qwen3-14B,Qwen,15-1252.00||NY||51||Y||II,3,3,-7.826187968918485,-8.035799005428382,0.2096110365098971,-10330.333333333334,-11428.0,1097.666666666666
Qwen3-14B,Qwen,15-1252.00||NY||51||Y||III,8,8,-21.713980573600544,-20.86762679584008,-0.8463537777604628,-34681.75,-33431.75,-1250.0
Qwen3-14B,Qwen,15-1252.00||NY||51||Y||IV,6,6,-25.013613949361613,-32.75032701801764,7.73671306865603,-47157.0,-62092.0,14935.0
Qwen3-14B,Qwen,15-1252.00||NY||52||Y||II,1,1,-9.088842928248368,6.063016583710236,-15.151859511958605,-11997.0,8003.0,-20000.0
Qwen3-14B,Qwen,15-1252.00||NY||52||Y||III,2,2,-25.375454743322656,-14.492708560057212,-10.882746183265445,-40805.0,-23305.0,-17500.0
Qwen3-14B,Qwen,15-1252.00||NY||52||Y||IV,2,2,-13.114794436753069,5.48968310899194,-18.60447754574501,-23609.0,10408.0,-34017.0
Qwen3-14B,Qwen,15-1252.00||NY||54||Y||II,4,4,1.1587743949134877,9.84466099593809,-8.685886601024603,1338.25,9644.25,-8306.0
Qwen3-14B,Qwen,15-1252.00||NY||54||Y||III,5,5,-16.919187606405917,-22.66002520172944,5.740837595323523,-27007.8,-37604.0,10596.2
Qwen3-14B,Qwen,15-1252.00||NY||54||Y||IV,5,5,-25.924277308949513,-29.1857881127819,3.261510803832387,-48670.0,-53365.4,4695.4000000000015
Qwen3-14B,Qwen,15-1252.00||NY||62||Y||II,1,1,9.22396373764404,0.12196675950703584,9.101996978137004,10134.0,134.0,10000.0
Qwen3-14B,Qwen,15-1252.00||OH||54||Y||II,5,5,16.63085428773058,-9.186686898602584,25.817541186333163,16310.0,-9358.2,25668.2
Qwen3-14B,Qwen,15-1252.00||OR||33||Y||III,1,1,-24.77760334903192,-28.04814233385662,3.2705389848247,-37880.0,-42880.0,5000.0
Qwen3-14B,Qwen,15-1252.00||PA||33||Y||II,1,1,14.061935631047659,-18.06636624334289,32.12830187439055,14794.0,-19845.0,34639.0
Qwen3-14B,Qwen,15-1252.00||PA||33||Y||III,1,1,0.4394224733207784,4.624398409709144,-4.184975936388366,525.0,5525.0,-5000.0
Qwen3-14B,Qwen,15-1252.00||PA||33||Y||IV,1,1,-14.744874035551387,-10.477691040607318,-4.2671829949440685,-20754.0,-14630.0,-6124.0
Qwen3-14B,Qwen,15-1252.00||PA||54||Y||IV,1,1,-4.087983289995311,-14.429277509275867,10.341294219280556,-5754.0,-21078.0,15324.0
Qwen3-14B,Qwen,15-1252.00||SC||52||Y||III,1,1,1.096333572969087,9.22396373764404,-8.127630164674953,1464.0,10134.0,-8670.0
Qwen3-14B,Qwen,15-1252.00||TN||54||Y||II,1,1,11.289604583196237,30.644318423752104,-19.354713840555867,11666.0,31666.0,-20000.0
Qwen3-14B,Qwen,15-1252.00||TN||54||Y||III,1,1,-1.2349920129167453,-9.922451419540277,8.687459406623532,-1438.0,-12117.0,10679.0
Qwen3-14B,Qwen,15-1252.00||TN||55||Y||III,1,1,10.549718712382388,-26.300187525078407,36.84990623746079,12883.0,-32117.0,45000.0
Qwen3-14B,Qwen,15-1252.00||TX||22||Y||III,1,1,5.6032291120724045,-2.2192323036366624,7.822461415709067,7163.0,-2837.0,10000.0
Qwen3-14B,Qwen,15-1252.00||TX||33||Y||III,1,1,-6.130463011491196,-18.501011328359425,12.370548316868229,-7837.0,-24971.0,17134.0
Qwen3-14B,Qwen,15-1252.00||TX||33||Y||IV,2,2,-22.042188933047996,-26.627942525221645,4.585753592173649,-36050.0,-43550.0,7500.0
Qwen3-14B,Qwen,15-1252.00||TX||44||Y||IV,2,2,-15.431685953496673,-28.156527055946192,12.724841102449519,-23389.5,-46050.0,22660.5
Qwen3-14B,Qwen,15-1252.00||TX||48||Y||II,1,1,1.8393064300452522,-20.299673228660236,22.138979658705487,2077.0,-22923.0,25000.0
Qwen3-14B,Qwen,15-1252.00||TX||51||Y||I,1,1,50.27989630687155,-10.814088995647728,61.09398530251928,40149.0,-9094.0,49243.0
Qwen3-14B,Qwen,15-1252.00||TX||51||Y||II,1,1,32.83387795223294,-4.142774979521411,36.97665293175435,37077.0,-4754.0,41831.0
Qwen3-14B,Qwen,15-1252.00||TX||51||Y||III,2,2,-3.683013388061139,-12.075343149616437,8.392329761555297,-4971.0,-16015.0,11044.0
Qwen3-14B,Qwen,15-1252.00||TX||51||Y||IV,7,7,2.329942842177616,-13.48666214074351,15.816604982921126,3494.5714285714284,-21360.571428571428,24855.142857142855
Qwen3-14B,Qwen,15-1252.00||TX||52||Y||I,1,1,58.10924763421718,-0.3928946931547784,58.50214232737196,49616.0,-355.0,49971.0
Qwen3-14B,Qwen,15-1252.00||TX||52||Y||II,1,1,27.774938334703673,10.694898293527448,17.080040041176225,24998.0,12077.0,12921.0
Qwen3-14B,Qwen,15-1252.00||TX||52||Y||III,4,4,-4.970238441801173,-3.3249056876778003,-1.6453327541233724,-6743.0,-4447.75,-2295.25
Qwen3-14B,Qwen,15-1252.00||TX||52||Y||IV,5,5,-4.312015455386883,-14.689471613204102,10.37745615781722,-7208.6,-23485.8,16277.199999999999
Qwen3-14B,Qwen,15-1252.00||TX||54||Y||I,5,5,34.31279271241251,25.077775245771328,9.235017466641182,30572.6,21933.0,8639.599999999999
Qwen3-14B,Qwen,15-1252.00||TX||54||Y||II,16,16,9.682922578158657,-6.517707055697586,16.20062963385624,10684.8125,-7256.3125,17941.125
Qwen3-14B,Qwen,15-1252.00||TX||54||Y||III,4,4,-4.097941024935858,-11.666063891654648,7.56812286671879,-5545.0,-14617.0,9072.0
Qwen3-14B,Qwen,15-1252.00||TX||54||Y||IV,6,6,6.369362860111662,-24.950111114528397,31.319473974640058,10038.166666666666,-39904.5,49942.666666666664
Qwen3-14B,Qwen,15-1252.00||TX||55||Y||III,1,1,0.021486097013432515,-14.796511843284854,14.817997940298287,29.0,-19971.0,20000.0
Qwen3-14B,Qwen,15-1252.00||TX||55||Y||IV,2,2,12.928746112540953,22.880969292403563,-9.95222317986261,19726.0,34110.5,-14384.5
Qwen3-14B,Qwen,15-1252.00||TX||92||Y||II,1,1,13.2331848720465,-2.588489501695846,15.821674373742347,14024.0,-2923.0,16947.0
Qwen3-14B,Qwen,15-1252.00||UT||54||Y||III,2,2,-8.604200427761262,-2.410529940894313,-6.1936704868669485,-11054.5,-3188.0,-7866.5
Qwen3-14B,Qwen,15-1252.00||VA||54||Y||I,2,2,28.178582344879267,24.942929400672618,3.235652944206649,28579.0,22103.0,6476.0
Qwen3-14B,Qwen,15-1252.00||VA||54||Y||II,1,1,7.065384364729869,-24.656991038147353,31.722375402877223,7589.0,-31090.0,38679.0
Qwen3-14B,Qwen,15-1252.00||VA||54||Y||III,1,1,-10.452513299460062,-23.718807625465978,13.266294326005916,-15758.0,-35758.0,20000.0
Qwen3-14B,Qwen,15-1252.00||VA||81||Y||III,2,2,-10.452513299460062,-13.307441961377364,2.8549286619173024,-15758.0,-18482.0,2724.0
Qwen3-14B,Qwen,15-1252.00||WA||33||Y||III,2,2,-22.52780698356483,-27.55683252571461,5.029025542149782,-40710.0,-47286.0,6576.0
Qwen3-14B,Qwen,15-1252.00||WA||33||Y||IV,6,6,-35.172585367303576,-39.18920092609415,4.016615558790576,-73582.66666666667,-81916.0,8333.333333333328
Qwen3-14B,Qwen,15-1252.00||WA||44||Y||III,1,1,-25.294671019866083,-25.294671019866083,0.0,-45710.0,-45710.0,0.0
Qwen3-14B,Qwen,15-1252.00||WA||45||Y||III,2,2,-30.828399092468597,-30.828399092468597,0.0,-55710.0,-55710.0,0.0
Qwen3-14B,Qwen,15-1252.00||WA||45||Y||IV,3,3,-34.81054215637301,-29.499483784568056,-5.311058371804954,-73868.66666666667,-61630.0,-12238.666666666672
Qwen3-14B,Qwen,15-1252.00||WA||51||Y||II,3,3,-11.775216653265433,-16.136311890448763,4.36109523718333,-17573.333333333332,-23579.666666666668,6006.333333333336
Qwen3-14B,Qwen,15-1252.00||WA||51||Y||III,3,3,-29.906111080368177,-30.828399092468597,0.9222880121004202,-54043.333333333336,-55710.0,1666.6666666666642
Qwen3-14B,Qwen,15-1252.00||WA||51||Y||IV,11,11,-34.00840098357197,-37.45239313141595,3.4439921478439857,-71591.45454545454,-79474.72727272728,7883.272727272735
Qwen3-14B,Qwen,15-1252.00||WA||52||Y||I,1,1,1.9116935175670282,1.9116935175670282,0.0,2251.0,2251.0,0.0
Qwen3-14B,Qwen,15-1252.00||WA||52||Y||II,1,1,-9.541677834360762,-19.59260251943179,10.050924685071028,-14240.0,-29240.0,15000.0
Qwen3-14B,Qwen,15-1252.00||WA||52||Y||III,2,2,-28.06153505616734,-25.294671019866083,-2.766864036301257,-50710.0,-45710.0,-5000.0
Qwen3-14B,Qwen,15-1252.00||WA||52||Y||IV,1,1,-36.381372465858,-41.09386339431297,4.712490928454969,-77202.0,-87202.0,10000.0
Qwen3-14B,Qwen,15-1252.00||WA||54||Y||II,4,4,-10.61919811893824,-15.458049924651053,4.838851805712814,-15749.5,-21997.25,6247.75
Qwen3-14B,Qwen,15-1252.00||WA||54||Y||III,1,1,-25.294671019866083,-26.767645945978934,1.472974926112851,-45710.0,-43862.0,-1848.0
Qwen3-14B,Qwen,15-1252.00||WA||54||Y||IV,4,4,-22.24389968049312,-30.87192400237027,8.628024321877152,-47202.0,-62666.0,15464.0
Qwen3-14B,Qwen,15-1252.00||WA||56||Y||III,2,2,-30.828399092468597,-29.444967074317965,-1.383432018150632,-55710.0,-53210.0,-2500.0
Qwen3-14B,Qwen,15-1252.00||WI||33||Y||IV,1,1,2.7608412687538535,-12.80810960399718,15.568950872751033,3627.0,-16893.0,20520.0
Qwen3-14B,Qwen,15-1252.00||WI||54||Y||II,1,1,-8.250333866840652,22.332888177545797,-30.58322204438645,-8093.0,21907.0,-30000.0
Qwen3-14B,Qwen,15-1252||CA||54||Y||I,1,1,-7.7282700075867865,12.489240159636905,-20.217510167223693,-11307.0,12768.0,-24075.0
Qwen3-14B,Qwen,15-1252||CA||54||Y||II,1,1,-28.092425202805995,-28.092425202805995,0.0,-52741.0,-52741.0,0.0
Qwen3-14B,Qwen,15-1252||CA||54||Y||III,1,1,-35.87986096985027,-33.668821692948555,-2.2110392769017153,-81138.0,-76138.0,-5000.0
Qwen3-14B,Qwen,15-1253.00||CA||33||Y||IV,2,2,-22.771507549889005,-42.8011519350619,20.029644385172897,-36876.0,-86053.0,49177.0
Qwen3-14B,Qwen,15-1253.00||CA||54||Y||I,1,1,27.43994392642467,-14.878162276271437,42.31810620269611,25838.0,-13109.0,38947.0
Qwen3-14B,Qwen,15-1253.00||IL||54||Y||II,1,1,7.846698755789665,-14.85786940332395,22.704568159113613,6912.0,-13088.0,20000.0
Qwen3-14B,Qwen,15-1253.00||MI||33||Y||IV,2,2,3.8111136025778376,-8.646220029731504,12.457333632309341,4589.0,-10411.0,15000.0
Qwen3-14B,Qwen,15-1253.00||MN||54||Y||IV,1,1,8.101182707013765,0.09368769167941193,8.007495015334353,10117.0,117.0,10000.0
Qwen3-14B,Qwen,15-1255.00||CA||51||Y||IV,1,1,-27.71587520011994,-33.07025481492587,5.354379614805929,-51763.0,-61763.0,10000.0
Qwen3-14B,Qwen,15-1295.00||OH||62||Y||I,1,1,63.851605063014595,63.851605063014595,0.0,46763.0,46763.0,0.0
Qwen3-14B,Qwen,15-1299.00||CA||54||Y||IV,1,1,20.9716442465886,18.283385485553296,2.6882587610353035,39006.0,34006.0,5000.0
Qwen3-14B,Qwen,15-1299.00||MA||54||Y||II,1,1,49.169622435111215,49.169622435111215,0.0,44499.0,44499.0,0.0
Qwen3-14B,Qwen,15-1299.00||NC||33||Y||IV,1,1,-4.11591320714514,-27.011931962427013,22.896018755281872,-5795.0,-42560.0,36765.0
Qwen3-14B,Qwen,15-1299.00||NJ||54||Y||II,1,1,42.58253944783591,42.58253944783591,0.0,40318.0,40318.0,0.0
Qwen3-14B,Qwen,15-1299.00||TX||54||Y||IV,1,1,67.51541141785044,3.9429006998821983,63.57251071796824,100760.0,5690.0,95070.0
Qwen3-14B,Qwen,15-1299.08||CA||33||Y||IV,1,1,-32.7782309022954,-18.04215117001038,-14.736079732285017,-73142.0,-36323.0,-36819.0
Qwen3-14B,Qwen,15-1299.08||CA||51||Y||III,1,1,-25.53490758054641,-17.26100842282934,-8.273899157717068,-46293.0,-31293.0,-15000.0
Qwen3-14B,Qwen,15-1299.08||CA||54||Y||II,3,3,13.86651488290314,24.888668823924903,-11.022153941021763,16642.333333333332,24159.0,-7516.666666666668
Qwen3-14B,Qwen,15-1299.08||CA||54||Y||IV,2,2,-0.3030092435602221,5.486056773678262,-5.7890660172384845,-7068.0,7738.5,-14806.5
Qwen3-14B,Qwen,15-1299.08||NJ||54||Y||II,1,1,42.58253944783591,32.02086985910733,10.561669588728584,40318.0,30318.0,10000.0
Qwen3-14B,Qwen,15-1299.08||NY||52||Y||IV,1,1,-5.644948230528263,41.53257765420761,-47.17752588473587,-8974.0,66026.0,-75000.0
Qwen3-14B,Qwen,15-1299.08||TN||44||Y||IV,1,1,54.50186467767715,27.863612147043153,26.638252530633995,51150.0,26150.0,25000.0
Qwen3-14B,Qwen,15-1299.08||TX||54||Y||III,1,1,34.09379413920724,13.96636725872898,20.12742688047826,38138.0,16544.0,21594.0
Qwen3-14B,Qwen,15-1299.09||CA||51||Y||III,2,2,-17.26100842282934,-25.53490758054641,8.273899157717068,-31293.0,-46293.0,15000.0
Qwen3-14B,Qwen,15-1299.09||CA||51||Y||IV,1,1,-19.352237168940935,29.406514948683622,-48.75875211762455,-35994.0,32950.0,-68944.0
Qwen3-14B,Qwen,15-1299.09||CA||52||Y||IV,1,1,-32.7782309022954,-27.41701345204684,-5.361217450248557,-73142.0,-50994.0,-22148.0
Qwen3-14B,Qwen,15-1299.09||CA||54||Y||III,2,2,23.001230012300123,-17.322235441628845,40.32346545392897,34595.0,-30849.0,65444.0
Qwen3-14B,Qwen,15-1299.09||CO||51||Y||III,1,1,-2.2987158143206634,7.371712278170042,-9.670428092490706,-2941.0,8582.0,-11523.0
Qwen3-14B,Qwen,15-1299.09||GA||52||Y||II,1,1,56.168662155127535,-6.682758706498612,62.851420861626146,48555.0,-5371.0,53926.0
Qwen3-14B,Qwen,15-1299.09||GA||52||Y||IV,1,1,91.47990992785037,-4.260045036074815,95.73995496392519,119438.0,-5562.0,125000.0
Qwen3-14B,Qwen,15-1299.09||GA||54||Y||III,1,1,24.407910500027647,10.584809333357908,13.823101166669739,26486.0,11486.0,15000.0
Qwen3-14B,Qwen,15-1299.09||IL||33||Y||III,1,1,16.127833519137866,-30.32329988851728,46.45113340765515,17360.0,-32640.0,50000.0
Qwen3-14B,Qwen,15-1299.09||MA||54||Y||III,1,1,16.754737215356275,3.7819886358722443,12.972748579484032,19373.0,4373.0,15000.0
Qwen3-14B,Qwen,15-1299.09||NJ||52||Y||IV,1,1,57.25841961578623,-5.644948230528263,62.903367846314495,91026.0,-8974.0,100000.0
Qwen3-14B,Qwen,15-1299.09||NJ||54||Y||III,2,2,29.031148119155965,5.375912441284396,23.65523567787157,33749.0,5965.5,27783.5
Qwen3-14B,Qwen,15-1299.09||NY||51||Y||IV,1,1,-15.080453407475437,-15.080453407475437,0.0,-23974.0,-23974.0,0.0
Qwen3-14B,Qwen,15-1299.09||NY||52||Y||IV,2,2,-3.8175997637619687,-10.36270081900185,6.545101055239881,-6010.0,-16474.0,10464.0
Qwen3-14B,Qwen,15-1299.09||NY||54||Y||IV,1,1,-8.790116622843987,-5.644948230528263,-3.1451683923157248,-13974.0,-8974.0,-5000.0
Qwen3-14B,Qwen,15-1299.09||TX||22||Y||IV,1,1,-3.5748723259883577,-9.541677834360762,5.9668055083724045,-5005.0,-14240.0,9235.0
Qwen3-14B,Qwen,15-1299.09||TX||54||Y||III,1,1,12.562847589904363,1.3034375633146484,11.259410026589714,15067.0,1544.0,13523.0
Qwen3-14B,Qwen,15-1299.09||TX||54||Y||IV,1,1,3.9429006998821983,7.139030748901825,-3.1961300490196267,5690.0,9995.0,-4305.0
Qwen3-14B,Qwen,15-1299.09||WA||51||Y||II,1,1,27.919114185718087,21.02196324518153,6.897150940536555,27282.0,23450.0,3832.0
Qwen3-14B,Qwen,15-1299.09||WA||51||Y||IV,1,1,-1.2118018967334037,-13.186128939553598,11.974327042820194,-2024.0,-22024.0,20000.0
Qwen3-14B,Qwen,15-2021.00||NY||52||Y||IV,1,1,14.814956561674768,14.814956561674768,0.0,19355.0,19355.0,0.0
Qwen3-14B,Qwen,15-2031.00||CA||51||Y||IV,5,5,-6.946773037451368,-4.221188671208781,-2.725584366242587,-10316.2,-7708.6,-2607.6000000000004
Qwen3-14B,Qwen,15-2031.00||CA||52||Y||IV,1,1,0.4041266096036547,-9.21257036025797,9.616696969861625,483.0,-13699.0,14182.0
Qwen3-14B,Qwen,15-2031.00||CA||54||Y||II,2,2,29.228159762466376,22.590251400183767,6.637908362282609,28721.0,23007.5,5713.5
Qwen3-14B,Qwen,15-2031.00||CA||54||Y||III,7,7,27.29998303001904,5.091300423220701,22.208682606798337,33189.28571428572,4887.285714285715,28302.000000000004
Qwen3-14B,Qwen,15-2031.00||CA||54||Y||IV,3,3,-5.240216052307401,-3.516691550493506,-1.7235245018138952,-7742.0,-5983.333333333333,-1758.666666666667
Qwen3-14B,Qwen,15-2031.00||GA||44||Y||III,2,2,61.15835460606303,33.00927437394953,28.149080232113498,51217.5,27299.0,23918.5
Qwen3-14B,Qwen,15-2031.00||GA||44||Y||IV,1,1,7.405891980360066,17.635024549918167,-10.229132569558102,7240.0,17240.0,-10000.0
Qwen3-14B,Qwen,15-2031.00||IL||52||Y||IV,1,1,0.5623446311775449,8.607332201671749,-8.044987570494204,699.0,10699.0,-10000.0
Qwen3-14B,Qwen,15-2031.00||IL||54||Y||II,2,2,57.15216986403427,16.40901471409946,40.74315514993481,49096.0,14096.0,35000.0
Qwen3-14B,Qwen,15-2031.00||IL||54||Y||III,1,1,-9.611615383151605,14.174801621282183,-23.786417004433787,-10102.0,14898.0,-25000.0
Qwen3-14B,Qwen,15-2031.00||MA||54||Y||II,2,2,64.68001142279938,5.073901977724333,59.60610944507505,52871.5,4346.0,48525.5
Qwen3-14B,Qwen,15-2031.00||MO||54||Y||IV,1,1,52.26300897082894,58.60730101128015,-6.344292040451208,41189.0,46189.0,-5000.0
Qwen3-14B,Qwen,15-2031.00||NC||52||Y||IV,2,2,0.5532480751235368,16.804963743739254,-16.251715668615716,674.0,17984.0,-17310.0
Qwen3-14B,Qwen,15-2031.00||NC||54||Y||IV,1,1,1.175130403501409,21.661901575521625,-20.486771172020216,1568.0,21366.0,-19798.0
Qwen3-14B,Qwen,15-2031.00||NJ||52||Y||II,1,1,64.34754026514736,36.95628355428947,27.39125671085789,58730.0,33730.0,25000.0
Qwen3-14B,Qwen,15-2031.00||NJ||54||Y||I,1,1,74.24385427405655,10.537951363301401,63.70590291075514,51131.0,7150.0,43981.0
Qwen3-14B,Qwen,15-2031.00||NJ||54||Y||III,1,1,0.7370594852336261,3.3288419730022403,-2.591782487768614,878.0,4027.0,-3149.0
Qwen3-14B,Qwen,15-2031.00||NJ||54||Y||IV,1,1,4.83425703962036,-5.649168664341675,10.483425703962036,6917.0,-8083.0,15000.0
Qwen3-14B,Qwen,15-2031.00||NY||54||Y||III,1,1,11.59514933084242,-4.072556030347955,15.667705361190375,14027.0,-4670.0,18697.0
Qwen3-14B,Qwen,15-2031.00||NY||54||Y||IV,1,1,2.031099078999279,-14.974084100833934,17.005183179833214,2986.0,-22014.0,25000.0
Qwen3-14B,Qwen,15-2031.00||PA||54||Y||IV,1,1,14.146564188417928,5.691263137424008,8.45530105099392,16731.0,6731.0,10000.0
Qwen3-14B,Qwen,15-2031.00||TN||54||Y||II,1,1,60.15374759769379,14.870349665344381,45.2833979323494,39438.0,9709.0,29729.0
Qwen3-14B,Qwen,15-2031.00||TX||42||Y||IV,1,1,15.082214734206117,15.082214734206117,0.0,16382.0,16382.0,0.0
Qwen3-14B,Qwen,15-2031.00||TX||52||Y||IV,1,1,-5.583418937700163,-5.583418937700163,0.0,-7392.0,-7392.0,0.0
Qwen3-14B,Qwen,15-2031.00||TX||54||Y||II,1,1,65.02457032491505,-4.697836080278058,69.7224064051931,53194.0,-4190.0,57384.0
Qwen3-14B,Qwen,15-2031.00||TX||54||Y||III,2,2,28.98991061069571,2.0077620637849387,26.98214854691077,28100.5,2722.5,25378.0
Qwen3-14B,Qwen,15-2031.00||TX||54||Y||IV,1,1,9.52323403226781,-27.6410998552822,37.16433388755001,12608.0,-36290.0,48898.0
Qwen3-14B,Qwen,15-2031.00||VA||44||Y||III,1,1,7.795619505417728,-24.14382331100234,31.93944281642007,9763.0,-30237.0,40000.0
Qwen3-14B,Qwen,15-2031.00||WA||45||Y||I,1,1,69.03789266093816,19.73517396816453,49.302718692773624,49010.0,14010.0,35000.0
Qwen3-14B,Qwen,15-2031.00||WA||51||Y||IV,2,2,8.987449234793383,-0.5728533296621772,9.56030256445556,11751.0,-749.0,12500.0
Qwen3-14B,Qwen,15-2031.00||WA||52||Y||III,1,1,26.839167935058345,-0.741729981411633,27.58089791646998,28566.0,-822.0,29388.0
Qwen3-14B,Qwen,15-2031.00||WA||54||Y||III,1,1,21.816967750085723,8.28174911118731,13.535218638898414,24178.0,9178.0,15000.0
Qwen3-14B,Qwen,15-2031||MA||54||Y||II,2,2,45.935974969061576,51.77341396782404,-5.837438998762465,39346.0,44346.0,-5000.0
Qwen3-14B,Qwen,15-2041.00||CA||33||Y||IV,1,1,-30.89468349765042,-30.89468349765042,0.0,-60354.0,-60354.0,0.0
Qwen3-14B,Qwen,15-2041.00||CA||52||Y||IV,1,1,11.789299528249156,-29.85960698934988,41.64890651759904,15819.0,-53214.0,69033.0
Qwen3-14B,Qwen,15-2041.00||CA||54||Y||II,3,3,21.05047641259374,8.281571460915275,12.768904951678463,20825.666666666668,8413.0,12412.666666666668
Qwen3-14B,Qwen,15-2041.00||CA||54||Y||III,3,3,-6.378337955192052,-19.827143360796374,13.448805405604322,-9006.666666666666,-31264.666666666668,22258.0
Qwen3-14B,Qwen,15-2041.00||FL||52||Y||II,2,2,20.43809973257826,-10.45200922601136,30.890108958589618,20788.0,-10287.0,31075.0
Qwen3-14B,Qwen,15-2041.00||IL||52||Y||IV,1,1,-2.179583792243928,-0.8344596579890697,-1.345124134254858,-3008.0,-1136.0,-1872.0
Qwen3-14B,Qwen,15-2041.00||NC||54||Y||III,1,1,3.2800006885333377,-11.21843815476402,14.498438843297357,3811.0,-15795.0,19606.0
Qwen3-14B,Qwen,15-2041.00||NJ||54||Y||II,1,1,-2.6247067675828797,-0.741729981411633,-1.8829767861712465,-2965.0,-822.0,-2143.0
